"","id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15","LogLotSqFt","LogSalePrice","ScaledLogPrice"
"11498",3260200200,"20141030T000000",580000,3,2.25,1670,7416,1,0,0,4,7,1220,450,1974,0,98005,47.6028,-122.172,1710,7416,8.91139510724569,13.2707833825226,0.423339698263091
"11499",1853080640,"20140514T000000",966000,5,4.5,3810,8019,2,0,0,3,10,3810,0,2008,0,98074,47.5915,-122.058,3390,7713,8.98956900480703,13.7809191131947,1.39191901327472
"11500",986000045,"20141007T000000",240000,4,1.75,2020,10332,1,0,0,3,7,1010,1010,1954,0,98168,47.5059,-122.303,2240,8379,9.24300115421573,12.3883942023241,-1.2520260060846
"11501",4322200105,"20150331T000000",229050,1,1,420,3298,1,0,0,4,4,420,0,1949,0,98136,47.5375,-122.391,1460,4975,8.10107150311954,12.3416955993149,-1.34069123417028
"11502",1453600681,"20150223T000000",328500,3,2.25,1390,1407,3,0,0,3,7,1390,0,2004,0,98125,47.7227,-122.296,1390,1628,7.24921505711439,12.7022921169068,-0.656037509671052
"11503",3365900041,"20150121T000000",319000,3,1.5,2010,10100,1,0,0,4,7,1110,900,1964,0,98168,47.4738,-122.266,1900,10100,9.22029070282935,12.672946381767,-0.711755371273874
"11504",9294300070,"20140502T000000",650000,4,2,1820,5000,1.5,0,1,3,7,1640,180,1945,0,98115,47.6815,-122.269,2060,5000,8.51719319141624,13.3847276418718,0.639682224446425
"11505",5096300140,"20150217T000000",398500,3,2.5,1630,1971,2,0,0,3,8,1630,0,1996,0,98177,47.7753,-122.375,1630,3451,7.58629630715272,12.8954627772124,-0.28927020718734
"11506",985001275,"20140620T000000",250000,1,1,800,16306,1,0,0,2,6,680,120,1931,0,98168,47.4916,-122.308,1270,8666,9.69928841722286,12.4292161968444,-1.17451851717033
"11507",6669200370,"20140626T000000",815000,3,2,2270,11989,1,0,0,4,9,2270,0,1968,0,98040,47.5434,-122.229,2880,12439,9.39174484170765,13.610943392223,1.06919124203932
"11508",3885806840,"20150316T000000",1065000,3,2.75,2290,5002,2,0,0,4,9,1950,340,1995,0,98033,47.6811,-122.207,2290,5100,8.51759311143756,13.8784853571257,1.57716509590151
"11509",2025079037,"20141001T000000",510000,3,2.25,2750,219542,2,0,0,3,7,1870,880,1981,0,98014,47.6367,-121.948,2430,219542,12.299298837157,13.1421660047005,0.179137764896458
"11510",3812400202,"20141114T000000",156000,2,1.75,590,6138,1,0,0,2,5,590,0,1947,0,98118,47.545,-122.278,1360,7112,8.72225423517968,11.9576112862317,-2.06994052706485
"11511",4136880140,"20140522T000000",254500,4,2.75,2570,7264,2,0,0,3,8,1720,850,1998,0,98092,47.258,-122.208,2420,7911,8.89068592028113,12.4470561149727,-1.14064640306094
"11512",258500059,"20140721T000000",760000,3,2.5,2050,15020,1,0,2,3,9,1600,450,1960,0,98177,47.759,-122.371,2930,15050,9.61713792531813,13.5410737122625,0.936531789491165
"11513",8016250140,"20150506T000000",210000,3,2.5,1610,6732,2,0,0,3,7,1610,0,1994,0,98030,47.3658,-122.172,1680,7414,8.8146275553107,12.2548628096996,-1.50555803104279
"11514",5153100030,"20140825T000000",349950,3,2.5,2140,7715,2,0,0,3,7,2140,0,1991,0,98198,47.384,-122.322,1990,7628,8.95092176479726,12.7655455661177,-0.535940094757401
"11515",1377800135,"20150402T000000",676000,3,2,1730,6784,2.5,0,0,4,7,1730,0,1942,0,98199,47.6462,-122.403,1210,6784,8.82232217747174,13.4239483550251,0.714149408758781
"11516",7549800045,"20150102T000000",475000,4,3.5,2440,3052,2,0,0,3,8,1940,500,2006,0,98108,47.555,-122.309,2390,4600,8.02355239240435,13.0710700830168,0.0441500841985612
"11517",3179101070,"20140630T000000",880000,4,2.75,3220,4392,1.5,0,0,4,9,2320,900,1931,0,98105,47.6713,-122.276,2310,5795,8.38753998318937,13.6876771864544,1.21488338118231
"11518",629800520,"20140903T000000",1209000,4,3.25,4330,26162,2,0,0,3,11,4330,0,1997,0,98074,47.6009,-122.011,5110,26319,10.1720632552482,14.0053041295969,1.81795207157368
"11519",7129302800,"20141212T000000",420000,3,1.5,1780,5000,1,0,4,4,7,1030,750,1958,0,98118,47.5168,-122.256,1780,7500,8.51719319141624,12.9480099902596,-0.189500399744284
"11520",2450000320,"20140523T000000",607000,3,1,1230,8114,1,0,0,4,7,1230,0,1951,0,98004,47.5822,-122.196,2220,8114,9.00134624376639,13.3162840700416,0.50973048036276
"11521",6804600990,"20141124T000000",475000,4,1.75,2160,19283,2,0,0,3,8,2160,0,1981,0,98011,47.7603,-122.169,1990,9744,9.86697915771961,13.0710700830168,0.0441500841985612
"11522",3389900800,"20141022T000000",395000,2,1.75,1400,2500,1,0,0,5,7,710,690,1916,0,98116,47.5628,-122.391,1250,5700,7.82404601085629,12.8866410438833,-0.306019766003588
"11523",524059208,"20150220T000000",650000,4,1.75,1900,10454,1,0,0,4,7,1180,720,1954,0,98004,47.5933,-122.195,2060,11325,9.25473995927287,13.3847276418718,0.639682224446425
"11524",1523069128,"20150331T000000",625000,5,2.75,2910,85377,1,0,0,4,8,1510,1400,1966,0,98027,47.48,-122.03,2160,66120,11.3548320226602,13.3455069287185,0.565215040134073
"11525",5701700640,"20140729T000000",849000,3,3,2960,42159,2,0,0,3,10,2960,0,1995,0,98052,47.7183,-122.1,2640,25209,10.6492034637689,13.6518144652935,1.14679191491563
"11526",4077800247,"20140610T000000",429950,3,1.5,2010,9480,1,0,0,3,8,1570,440,1951,0,98125,47.7102,-122.281,1920,8791,9.15693959524907,12.971424201839,-0.145044542901393
"11527",3629860160,"20141028T000000",825000,3,2.5,3760,5260,2,0,0,3,9,3230,530,2002,0,98029,47.5489,-122.007,3080,5312,8.56788630573176,13.6231386653168,1.09234603898724
"11528",2877102180,"20140829T000000",505000,2,1,1020,5000,1,0,0,4,7,1020,0,1916,0,98117,47.6781,-122.363,1480,5000,8.51719319141624,13.1323137082575,0.16043150700017
"11529",7203101610,"20140512T000000",265000,2,1,1290,2828,2,0,0,3,7,1290,0,2008,0,98053,47.6968,-122.025,1290,2628,7.94732502701646,12.4874851049684,-1.06388509997596
"11530",3342100685,"20140625T000000",283000,3,1,890,8400,1,0,0,4,6,890,0,1954,0,98056,47.5168,-122.204,1850,5565,9.03598698483141,12.5532021766254,-0.939110079480405
"11531",3575301550,"20150407T000000",560000,3,2.75,1620,7500,1,0,0,5,7,1140,480,1979,0,98074,47.6175,-122.065,1900,7500,8.9226582995244,13.2356920627113,0.356712868456684
"11532",1829300260,"20141113T000000",765000,4,2.5,3360,13636,2,0,0,3,10,3360,0,1987,0,98074,47.6373,-122.042,2980,10615,9.52046863325779,13.5476311128087,0.948982127993994
"11533",6071000030,"20140722T000000",610000,5,2.75,2930,31411,1,0,0,4,9,1520,1410,1975,0,98006,47.5576,-122.186,3070,12378,10.3549134290205,13.3212142361495,0.519091237950455
"11534",4099100260,"20140903T000000",589000,3,2.5,2940,4799,1,0,0,3,9,1710,1230,1996,0,98033,47.6681,-122.184,2540,4616,8.47616284185825,13.2861814626337,0.452575568228281
"11535",3365900520,"20140618T000000",192500,3,1,1080,8580,1.5,0,0,3,6,1080,0,1900,0,98168,47.4716,-122.262,1800,12672,9.05718919248201,12.16785143271,-1.67076390637288
"11536",8964800890,"20150109T000000",3200000,3,3.25,4560,13363,1,0,4,3,11,2760,1800,1995,0,98004,47.6205,-122.214,4060,13362,9.50024497278106,14.97866136777,3.66603608201778
"11537",7977200055,"20150213T000000",550000,3,1,1010,6120,1,0,0,3,7,860,150,1940,0,98115,47.6861,-122.296,1930,6120,8.71931737550637,13.2176735572087,0.322501675889708
"11538",7589700106,"20141014T000000",460000,2,1.5,1790,3760,1.5,0,0,4,8,1280,510,1928,0,98117,47.6871,-122.373,1540,5080,8.23217423638394,13.0389817684653,-0.0167750301572315
"11539",9324300030,"20140703T000000",264500,4,2.25,2060,11385,1,0,0,4,7,1200,860,1962,0,98023,47.314,-122.363,2110,11385,9.34005197849784,12.4855965302805,-1.06747087973523
"11540",5347200070,"20150427T000000",339000,3,1,1150,2496,1,0,0,3,6,1010,140,1947,0,98126,47.5194,-122.376,1340,1203,7.82244472948932,12.7337553863626,-0.59629914957351
"11541",2771600550,"20141112T000000",950000,4,3.5,4030,4200,3,0,0,3,9,4030,0,1992,0,98199,47.6416,-122.386,2130,5000,8.34283980427146,13.7642172635767,1.36020771549706
"11542",5456000135,"20140822T000000",677500,3,1.75,2020,9718,1,0,0,3,8,2020,0,1956,0,98040,47.574,-122.21,2370,8604,9.18173511496585,13.426164831736,0.718357766192491
"11543",629811360,"20141205T000000",690000,4,2.5,2740,8120,2,0,0,3,9,2740,0,1999,0,98074,47.6123,-122.006,2780,8344,9.00208543315572,13.4444468765734,0.753069332940305
"11544",1354600160,"20140509T000000",312000,4,2.25,1930,7452,1,0,0,3,7,1430,500,1984,0,98031,47.4098,-122.189,1714,7200,8.91623773172148,12.6507584667916,-0.753882895766346
"11545",8566100160,"20141022T000000",840000,5,1.75,2500,11617,1,0,0,4,9,1560,940,1966,0,98040,47.5361,-122.217,3370,11617,9.36022482151347,13.6411571708195,1.12655723155422
"11546",5104520550,"20140701T000000",357500,3,3.5,2080,5100,2,0,0,3,8,2080,0,2004,0,98038,47.35,-122.005,2080,5100,8.53699581871242,12.7868906411162,-0.49541284509054
"11547",2819100140,"20150427T000000",675000,3,1.5,1460,6480,1,0,2,4,7,980,480,1940,0,98117,47.6962,-122.397,2180,6912,8.77647578934632,13.4224679698547,0.711338646116367
"11548",7298020140,"20141021T000000",515000,3,2.75,3290,11441,2,0,0,4,10,3290,0,1988,0,98023,47.3052,-122.34,2600,12070,9.34495867370094,13.1519221796459,0.197661519806288
"11549",8929000140,"20140623T000000",491234,4,2.5,1540,1860,2,0,0,3,8,1540,0,2014,0,98029,47.5521,-121.999,1210,1090,7.52833176670725,13.1046758716606,0.107956380813419
"11550",9407600070,"20150319T000000",290000,3,2,1310,6265,1,0,0,3,7,1310,0,1988,0,98038,47.3893,-122.051,1100,6360,8.74273386733017,12.5776362019627,-0.892717933035412
"11551",2896000510,"20140821T000000",490000,4,2.5,2120,7820,1,0,0,3,8,1280,840,1975,0,98052,47.6743,-122.145,2350,8605,8.96443983353936,13.1021606700868,0.103180843498499
"11552",1938000140,"20150428T000000",810000,4,2,2920,10424,1,0,0,5,8,1520,1400,1964,0,98005,47.5876,-122.172,2360,10696,9.25186611880468,13.6047895266486,1.057507083208
"11553",4331000400,"20150220T000000",252000,3,1.5,1150,13200,1,0,0,3,7,1150,0,1956,0,98166,47.4752,-122.345,1220,13066,9.48797210857446,12.4371843664936,-1.15938959395115
"11554",4031700030,"20150410T000000",299999,3,2.5,2380,9719,2,0,0,3,8,2380,0,2001,0,98001,47.2932,-122.283,2830,11505,9.18183801150347,12.6115344202994,-0.828356408988643
"11555",1722800860,"20150309T000000",4e+05,3,2.75,2220,5000,2,0,0,3,7,2220,0,1993,0,98108,47.5515,-122.324,960,5000,8.51719319141624,12.8992198260901,-0.282136811877731
"11556",2491200955,"20141229T000000",530000,5,2,3020,6000,1.5,0,0,5,7,1860,1160,1925,0,98126,47.5207,-122.378,1380,6000,8.69951474821019,13.1806322855283,0.25217253132254
"11557",2013802030,"20140911T000000",357000,3,2,2460,53882,1,1,4,3,7,2460,0,1955,0,98198,47.3811,-122.325,2660,32625,10.8945517493603,12.7854910607618,-0.498070186067627
"11558",1923300135,"20150310T000000",365000,3,1.75,1820,5555,1,0,0,4,7,1030,790,1939,0,98103,47.6867,-122.352,1420,4000,8.62245370207373,12.8076526325646,-0.455992678561714
"11559",2391600335,"20150203T000000",804000,4,2.5,2620,5060,2,0,0,3,9,2620,0,2005,0,98116,47.5634,-122.394,900,5060,8.52912176228151,13.5973545481611,1.04339051395479
"11560",2425039017,"20140904T000000",808250,3,2,1750,2640,1,0,0,3,8,1010,740,1914,2005,98119,47.6419,-122.368,1750,4560,7.87853419614036,13.6026266955877,1.05340058115072
"11561",6752600320,"20150514T000000",360000,4,2.5,2020,7289,2,0,0,3,7,2020,0,1994,0,98031,47.401,-122.171,2090,7259,8.89412164138221,12.7938593104323,-0.482181642987069
"11562",193300140,"20141023T000000",240000,3,1.75,1240,10956,1,0,0,3,6,1240,0,1987,0,98042,47.3705,-122.15,1240,8137,9.30164253038297,12.3883942023241,-1.2520260060846
"11563",5651010320,"20140722T000000",335000,2,2,1380,5840,1,0,0,3,7,1380,0,1988,0,98011,47.7732,-122.172,1810,5035,8.67248607582227,12.7218858108072,-0.618835554435343
"11564",243000045,"20140829T000000",380000,3,1.75,1920,8775,1,0,0,3,7,1920,0,1953,0,98166,47.4544,-122.351,1560,8100,9.07966204833407,12.8479265317026,-0.379525841807339
"11565",1558100398,"20140515T000000",350000,3,1.75,1680,250470,1,0,0,4,7,1070,610,1940,0,98019,47.7624,-121.93,1680,360000,12.4310944318562,12.7656884334656,-0.535668836835916
"11566",4204400339,"20140925T000000",194000,3,1,1400,7955,1,0,0,3,7,1400,0,1964,0,98055,47.4848,-122.221,1160,14959,8.98155594077189,12.1756134380455,-1.6560264211137
"11567",9567800140,"20150325T000000",310000,3,1,1240,7194,1,0,0,3,6,1090,150,1936,0,98011,47.7636,-122.202,2090,8514,8.88100262425557,12.6443275764613,-0.766093033140614
"11568",4046500140,"20150209T000000",315000,3,1.75,1410,15134,1,0,0,3,7,1410,0,1980,0,98014,47.6931,-121.921,1770,15337,9.62469914725447,12.6603279178078,-0.735713667945255
"11569",2115510160,"20141208T000000",258950,3,1.75,1440,8050,1,0,0,3,8,1440,0,1985,0,98023,47.3187,-122.39,1790,7488,8.99342737041261,12.464390271852,-1.10773456257025
"11570",9828702518,"20140617T000000",479000,2,2.25,1230,932,2,0,0,3,8,1020,210,2004,0,98112,47.6192,-122.301,1230,1064,6.83733281468559,13.0794558763931,0.0600719369837402
"11571",3888100117,"20141110T000000",510000,5,1.5,1550,9750,1,0,0,4,7,1550,0,1966,0,98033,47.6811,-122.169,1970,9750,9.18502256399189,13.1421660047005,0.179137764896458
"11572",1775900140,"20140709T000000",4e+05,3,2,1760,6875,1,0,0,4,8,1760,0,1967,0,98072,47.74,-122.093,1670,13650,8.83564692253477,12.8992198260901,-0.282136811877731
"11573",6645950070,"20150401T000000",1450000,4,3.5,5000,38012,2,0,0,3,11,3610,1390,2004,0,98029,47.554,-122.036,3850,18054,10.5456571783312,14.1870741143968,2.1630732555675
"11574",6840701160,"20141029T000000",680000,5,2,2140,5000,1.5,0,0,4,7,2020,120,1913,0,98122,47.6044,-122.299,1810,4400,8.51719319141624,13.4298480771523,0.725351033097429
"11575",1336800240,"20140508T000000",1750000,6,3,3510,5760,2.5,0,0,4,10,3510,0,1906,0,98112,47.6263,-122.312,3450,5760,8.65869275368994,14.3751263458997,2.52012235176699
"11576",3830200140,"20140804T000000",335000,3,1.75,2010,9417,1,0,0,4,8,1500,510,1967,0,98030,47.373,-122.185,1200,8250,9.15027184551006,12.7218858108072,-0.618835554435343
"11577",2473510260,"20140623T000000",460000,5,2.5,3390,9760,1,0,0,5,8,1750,1640,1978,0,98058,47.4462,-122.137,2360,9600,9.18604767940714,13.0389817684653,-0.0167750301572315
"11578",5056500260,"20140502T000000",440000,4,2.25,2160,8119,1,0,0,3,8,1080,1080,1966,0,98006,47.5443,-122.177,1850,9000,9.00196227286245,12.9945300058944,-0.101174250116196
"11579",8682280260,"20150326T000000",412250,2,2,1300,2983,1,0,0,3,8,1300,0,2006,0,98053,47.703,-122.015,1510,3876,8.00068478451475,12.9293852404218,-0.224862650132631
"11580",7338000800,"20141120T000000",185000,3,1.5,1280,4031,2,0,0,4,6,1280,0,1985,0,98002,47.3342,-122.215,1150,4500,8.30176976311717,12.1281111040605,-1.746217668945
"11581",3260701160,"20150407T000000",286500,3,2,1840,8140,1,0,0,4,7,1040,800,1975,0,98003,47.3106,-122.325,1600,6720,9.00454545899659,12.5654938151369,-0.915772316422308
"11582",3793500510,"20150502T000000",422000,4,2.5,3200,6691,2,0,0,3,7,3200,0,2002,0,98038,47.367,-122.031,2610,6510,8.80851861878282,12.9527605930181,-0.180480573668286
"11583",9485950340,"20150319T000000",408000,3,2.25,2800,35362,2,0,0,3,9,2800,0,1985,0,98042,47.3507,-122.089,2800,37058,10.473393076238,12.9190224533863,-0.244538161109442
"11584",2011400662,"20141027T000000",306500,2,1,1390,19988,1,0,2,4,7,1390,0,1949,0,98198,47.3985,-122.321,2580,10490,9.90288737246409,12.6329730343584,-0.787651559530902
"11585",6699940320,"20150413T000000",359900,4,2.5,2600,5188,2,0,0,3,8,2600,0,2005,0,98038,47.3451,-122.04,2610,5188,8.55410354543633,12.7935814940671,-0.482709124534619
"11586",6134500070,"20140709T000000",560000,3,2.5,1960,6058,2,0,0,3,8,1960,0,2002,0,98053,47.6319,-122.007,2480,6656,8.70913499158718,13.2356920627113,0.356712868456684
"11587",8807810890,"20140827T000000",259875,3,1,1250,21303,1,0,0,3,6,1250,0,1970,0,98053,47.6625,-122.059,1250,17920,9.9666031868502,12.4679560251603,-1.10096437438469
"11588",8807810890,"20141105T000000",385000,3,1,1250,21303,1,0,0,3,6,1250,0,1970,0,98053,47.6625,-122.059,1250,17920,9.9666031868502,12.8609986132699,-0.354706275074381
"11589",6453300055,"20141007T000000",188000,1,1,550,16345,1,0,0,3,4,550,0,1945,0,98106,47.5181,-122.339,1100,9240,9.70167731915831,12.1441972418121,-1.71567540470461
"11590",1118001820,"20140615T000000",1142000,4,3.25,2500,5801,1.5,0,0,3,8,1960,540,1926,0,98112,47.632,-122.29,3670,7350,8.66578559546606,13.9482916691981,1.70970423375317
"11591",8570900023,"20141010T000000",255000,3,1,1250,10094,1,0,0,4,6,1250,0,1927,0,98045,47.4987,-121.781,1300,10094,9.21969646690021,12.4490188241406,-1.13691986640205
"11592",629000510,"20140730T000000",1185000,4,2.75,3020,8622,2,0,0,3,9,3020,0,1976,2003,98004,47.5866,-122.201,3060,14303,9.06207235530708,13.9852533325514,1.77988222839245
"11593",2028701000,"20140529T000000",635200,4,1.75,1640,4240,1,0,0,5,7,920,720,1921,0,98117,47.6766,-122.368,1300,4240,8.352318548226,13.3616951889151,0.595951201178355
"11594",7147400045,"20150428T000000",355000,3,1.75,1870,8250,2,0,0,3,7,1870,0,1956,1979,98188,47.445,-122.285,1350,8714,9.01796847932873,12.7798730684576,-0.508736898494528
"11595",3180100023,"20150130T000000",544000,3,2.5,1760,1755,3.5,0,0,3,8,1760,0,1998,0,98105,47.6688,-122.279,1700,1721,7.47022413589997,13.2067045258381,0.301675107091526
"11596",1032000079,"20150422T000000",402000,3,1.5,1320,3145,2,0,0,3,7,1320,0,1998,0,98144,47.5909,-122.297,1320,3002,8.05356916913454,12.9042073676012,-0.27266711734371
"11597",7010700860,"20141226T000000",575000,4,1.5,1430,4163,1.5,0,0,3,7,1430,0,1910,0,98199,47.6606,-122.397,1500,4000,8.33399124719497,13.2621253197795,0.406900895848672
"11598",5547500070,"20140724T000000",216000,3,1.75,1580,9705,1,0,0,4,7,1580,0,1977,0,98042,47.3819,-122.09,1580,9942,9.18039649560311,12.2830336866663,-1.45207083719394
"11599",7237501040,"20140617T000000",1200000,4,3.5,4170,9748,2,0,0,3,11,4170,0,2004,0,98059,47.528,-122.132,4560,10589,9.1848174147451,13.9978321147582,1.80376518251831
"11600",7284900030,"20140522T000000",850000,4,3.25,3090,6744,2,0,4,3,9,3090,0,1923,2015,98177,47.768,-122.388,2020,6656,8.81640849968169,13.6529916284665,1.14902695910333
"11601",3277801646,"20140516T000000",238000,3,2,1020,1204,2,0,0,3,7,720,300,2004,0,98126,47.5445,-122.376,1360,1506,7.09340462586877,12.3800259526536,-1.26791454916516
"11602",8722101370,"20150413T000000",625000,4,1.75,2180,4431,1.5,0,0,3,8,2020,160,1912,0,98112,47.636,-122.302,1890,4400,8.39638057119949,13.3455069287185,0.565215040134073
"11603",2436200200,"20140701T000000",1110000,5,3.25,3350,4000,2,0,0,4,8,2510,840,1997,0,98105,47.6645,-122.291,1620,4000,8.29404964010203,13.9198705732885,1.65574195674954
"11604",2716600273,"20140528T000000",820000,3,2.5,2510,5503,2,0,2,3,9,2510,0,1995,0,98136,47.5419,-122.383,1790,6099,8.61304867705976,13.6170596192404,1.08080393767858
"11605",1795700030,"20141201T000000",355000,3,2.5,1880,5290,1,0,0,3,8,1250,630,1974,0,98108,47.5401,-122.3,2030,5092,8.57357352485234,12.7798730684576,-0.508736898494528
"11606",9421500160,"20150303T000000",495000,4,1.5,1810,7998,1,0,0,3,8,1210,600,1960,0,98125,47.726,-122.297,1830,7763,8.98694678940676,13.1123130415508,0.122456844780369
"11607",4139910030,"20150302T000000",1300000,5,2.5,4170,33310,2,0,0,4,11,4170,0,1991,0,98006,47.5455,-122.126,4670,37960,10.4136129311877,14.0778748224318,1.95573985574493
"11608",3080000030,"20140505T000000",398750,3,2.5,2230,4000,2,0,0,3,7,2230,0,1954,0,98144,47.5801,-122.306,1310,4000,8.29404964010203,12.8960899330812,-0.288079445267974
"11609",2568200070,"20140716T000000",835000,4,2.5,3650,7784,2,0,0,3,9,3650,0,2006,0,98052,47.7066,-122.101,3150,6442,8.95982562386584,13.635187003833,1.11522185568734
"11610",1546600565,"20141002T000000",705000,6,2.75,2830,10579,1,0,0,4,8,1430,1400,1967,0,98005,47.636,-122.171,2060,10745,9.26662618298677,13.4659530817944,0.793902515697328
"11611",9187200045,"20150504T000000",625000,4,1.5,2120,5000,2,0,0,4,8,2120,0,1900,0,98122,47.6024,-122.296,1830,5000,8.51719319141624,13.3455069287185,0.565215040134073
"11612",8078450340,"20150211T000000",550000,4,2.5,2090,6926,2,0,0,3,8,2090,0,1990,0,98074,47.6339,-122.022,2000,7151,8.84303772496237,13.2176735572087,0.322501675889708
"11613",9297301535,"20140529T000000",540000,3,1.5,2600,5085,1,0,0,4,7,1400,1200,1940,0,98126,47.5659,-122.376,1320,4000,8.53405030848266,13.1993244185405,0.287662720110463
"11614",6431000196,"20140604T000000",519000,2,1,830,2820,1,0,0,4,7,830,0,1920,0,98103,47.689,-122.347,1460,3150,7.94449216393216,13.159659162148,0.212351494967054
"11615",9406520260,"20150128T000000",311000,4,2.5,1975,8734,2,0,0,3,7,1975,0,1996,0,98038,47.363,-122.034,1975,8538,9.07497873404551,12.6475481911614,-0.759978149213597
"11616",9510900140,"20150406T000000",305000,4,2.5,1900,7000,1,0,0,2,7,1420,480,1968,0,98023,47.3092,-122.376,1600,7600,8.85366542803745,12.6280670555895,-0.796966393348049
"11617",7932600140,"20140703T000000",395000,4,2.75,2640,35070,1.5,0,0,3,8,2640,0,1963,0,98058,47.4242,-122.181,2520,34986,10.4651013431342,12.8866410438833,-0.306019766003588
"11618",7864500140,"20141107T000000",275000,4,1.5,1610,6923,1,0,0,3,6,1010,600,1969,0,98198,47.3747,-122.306,1320,7684,8.84260448067803,12.5245263766487,-0.993555955408796
"11619",3629960550,"20140807T000000",450000,3,3.25,1770,1863,2,0,0,3,8,1430,340,2003,0,98029,47.5478,-122.005,1410,1375,7.52994337060159,13.0170028617465,-0.0585057169811657
"11620",2239000016,"20140911T000000",324000,2,1,1070,6000,1,0,0,3,7,1070,0,1955,0,98133,47.7307,-122.332,1490,7622,8.69951474821019,12.6884987947745,-0.682226474096408
"11621",1069000070,"20150415T000000",2795000,5,3.25,4590,12793,2,0,2,5,11,3590,1000,1928,0,98199,47.6453,-122.41,2920,8609,9.45665342531703,14.8433426645713,3.40911054441681
"11622",1972201550,"20140716T000000",565000,4,1,1540,2452,1.5,0,0,4,7,1540,0,1906,0,98103,47.6522,-122.348,1290,3360,7.8046592970561,13.2445810101286,0.373590044633361
"11623",5469000140,"20140707T000000",373000,4,1.75,1590,7920,2,0,0,4,7,1590,0,1960,0,98133,47.7456,-122.336,1720,7998,8.97714648480847,12.829333698626,-0.414827492804714
"11624",7871500685,"20140708T000000",613000,2,2,1170,1890,1.5,0,1,4,8,1170,0,1927,0,98119,47.6402,-122.371,2160,4000,7.54433210805369,13.3261202149183,0.528406071767602
"11625",7214820200,"20141107T000000",614000,4,2.25,2880,9996,1,0,0,4,8,1920,960,1981,0,98072,47.7584,-122.143,2410,10584,9.20994029195484,13.3277502071293,0.531500888782393
"11626",6072300800,"20150505T000000",595000,4,1.75,2510,8989,1,0,0,4,8,1680,830,1964,0,98006,47.5569,-122.172,2510,8931,9.1037568865734,13.2963166845278,0.471819008139244
"11627",6817801040,"20140821T000000",440000,2,1,1280,12086,1,0,0,3,7,850,430,1983,0,98074,47.634,-122.033,1280,10452,9.3998030369215,12.9945300058944,-0.101174250116196
"11628",6117500160,"20150317T000000",425000,3,1.5,1570,12412,1,0,3,3,8,1570,0,1954,0,98166,47.438,-122.349,2130,12412,9.42641902556827,12.9598444479066,-0.167030672195174
"11629",5100401516,"20140925T000000",407000,2,1,740,6380,1,0,0,3,6,740,0,1912,0,98115,47.6929,-122.318,1800,6380,8.76092337633884,12.9165684644247,-0.249197475884963
"11630",6751100125,"20140825T000000",472000,3,1.5,1740,9038,1,0,0,4,7,1740,0,1955,0,98007,47.5897,-122.136,1390,9770,9.10919318997123,13.0647342645677,0.0321204569356963
"11631",2771602420,"20140617T000000",472000,3,2.5,1180,1262,3,0,0,3,8,1180,0,2010,0,98119,47.6381,-122.375,1180,2632,7.14045304310116,13.0647342645677,0.0321204569356963
"11632",3585900045,"20141022T000000",1250000,5,2.75,2960,28300,1,0,3,4,9,2160,800,1959,0,98177,47.7606,-122.37,2940,23250,10.2506170836313,14.0386541092785,1.88127267143258
"11633",2492200055,"20140708T000000",412000,3,1.75,1880,5752,1,0,0,4,7,940,940,1945,0,98126,47.5354,-122.378,1110,5201,8.65730289940088,12.9287786283317,-0.226014406199615
"11634",461004730,"20150406T000000",717000,3,1,1150,5000,1,0,0,3,8,1150,0,1959,2015,98117,47.6805,-122.369,1160,5000,8.51719319141624,13.4828311195818,0.825948336634585
"11635",4038000055,"20140812T000000",425000,3,1,1320,7076,1,0,0,4,7,1320,0,1959,0,98008,47.6131,-122.123,1510,9000,8.86446405527968,12.9598444479066,-0.167030672195174
"11636",4338800685,"20140819T000000",299999,4,2,1640,7200,1,0,0,5,6,820,820,1944,0,98166,47.4791,-122.347,1640,8200,8.88183630500415,12.6115344202994,-0.828356408988643
"11637",2215901230,"20150507T000000",254000,3,2,1470,7694,1,0,0,4,7,1470,0,1992,0,98038,47.3539,-122.054,1580,7480,8.94819608331224,12.4450895460007,-1.14438026821356
"11638",2730000270,"20150212T000000",178500,3,1,900,10511,1,0,0,4,6,900,0,1961,0,98001,47.2883,-122.272,1460,10643,9.26017760682335,12.0923438802018,-1.81412781736613
"11639",2397100560,"20141121T000000",8e+05,3,1.75,1510,3600,1,0,0,5,8,1230,280,1910,0,98119,47.6387,-122.363,1300,3600,8.1886891244442,13.5923670066501,1.03392081942077
"11640",5100403754,"20140911T000000",420000,3,1,1440,5623,1,0,0,4,6,720,720,1922,0,98115,47.696,-122.319,1280,5623,8.6346206082922,12.9480099902596,-0.189500399744284
"11641",5634500891,"20150312T000000",319900,2,1,1380,9251,1,0,0,3,7,1380,0,1940,0,98028,47.7486,-122.249,1870,12158,9.13248693277132,12.6757637259376,-0.706406164929628
"11642",3834000004,"20150302T000000",350000,2,1.5,1150,7552,1,0,1,3,7,1150,0,1944,0,98125,47.7298,-122.286,1910,8145,8.92956770782534,12.7656884334656,-0.535668836835916
"11643",5569700075,"20140528T000000",968000,6,2.75,3610,17580,1,0,4,5,9,2070,1540,1959,0,98075,47.5739,-122.069,2890,14060,9.77451717123917,13.7829873662587,1.39584594294385
